En el segundo filtro se busca obtener solo los miembros que respondan dentro del mismo dia
,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1778,928870504233687933,https://www.airbnb.com/rooms/928870504233687933,20240923134023,2024-09-23,city scrape,Lovely 2 bedroom home in Bristol,"Lovely, bright, comfortable 2 bedroom home with garden in the neighbourhood of Southville / Bedminster. <br /><br />Really well situated for visiting the amazing city of Bristol - 10 mins walk to the Harbour, 10mins to North Street; full of lots of independent shops, bars and restaurants, 20 mins walk or a short bus ride to Broadmead shopping centre. <br /><br />Or get out of town easily to the beaches of Clevedon, Portishead, Weston- Super-mare or walking in the Mendip Hills or a day trip to Wales.",,https://a0.muscache.com/pictures/miso/Hosting-928870504233687933/original/d335428b-614d-489c-b20f-822f11580b9b.jpeg,1900844,https://www.airbnb.com/users/show/1900844,Pippa,2012-03-11,"Bristol, United Kingdom",,within a day,100%,50%,f,https://a0.muscache.com/im/pictures/user/User-1900844/original/246e54ca-1a6c-4444-b18f-585e2e85d440.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-1900844/original/246e54ca-1a6c-4444-b18f-585e2e85d440.jpeg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Southville,,51.44532,-2.60633,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Oven"", ""Books and reading material"", ""Private patio or balcony"", ""Dining table"", ""Dishwasher"", ""Stove"", ""Freezer"", ""Wine glasses"", ""Hot water"", ""Paid parking on premises"", ""Indoor fireplace"", ""Bed linens"", ""Kitchen"", ""Hair dryer"", ""Outdoor furniture"", ""Refrigerator"", ""Washer"", ""Drying rack for clothing"", ""Blender"", ""Smoke alarm"", ""Iron"", ""Private backyard"", ""Paid street parking off premises"", ""Lockbox"", ""Bathtub"", ""Toaster"", ""Cooking basics"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""40 inch HDTV with Netflix, DVD player"", ""Private entrance"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Baking sheet"", ""Hangers"", ""Wifi"", ""Essentials"", ""Hot water kettle"", ""Dishes and silverware"", ""Microwave""]",$120.00,3,365,3.0,3.0,365.0,365.0,3.0,365.0,,t,0,10,39,39,2024-09-23,8,6,2,2023-07-31,2024-09-01,5.0,5.0,5.0,5.0,4.88,5.0,4.88,,f,1,1,0,0,0.57
1784,930852511090866014,https://www.airbnb.com/rooms/930852511090866014,20240923134023,2024-09-23,city scrape,Luxury Flat ON North Street!,"Enjoy a stylish experience right in the heart of Bristol's most popular neighbourhood. This luxury apartment is at the absolute epicentre of North Street, steeped in industrial history and the home of Europe's biggest street art festival. Comprehensively refurbished in 2022, with exclusive local artwork throughout, and cafes, restaurants, galleries, theatres and shops literally on your doorstep.","The flat is at the heart of North Street, opposite the world famous Tobacco Factory Theatre and popular Sunday food market - and amongst Bristol's most popular cafes, restaurants, galleries and independent shops. It is also right at the epicentre of the Upfest Street Art Festival with large scale artwork to be found on buildings and walls in all directions around the property.<br /><br />It is just a few yards to the Comedy Box comedy club, or the very first of what is now 200+ award winning Lounge cafe bars in the UK. It is also minutes away from Ashton Gate Stadium, the biggest sports and concert venue in the South West, and just a short walk from the popular Ashton Court estate, a very large country park which hosts the annual Bristol Balloon Fiesta.",https://a0.muscache.com/pictures/miso/Hosting-930852511090866014/original/a3cb1549-7007-4246-b824-dbe16e00c372.jpeg,22277910,https://www.airbnb.com/users/show/22277910,Rob,2014-10-08,"London Borough of Lewisham, United Kingdom","I live in London and run my own Fintech company. I also founded the South Bristol clothing label, after work took me away from the place that I love! Its logo features heavily in artwork throughout my flat.",within a day,75%,85%,t,https://a0.muscache.com/im/pictures/user/a99f1484-eaa1-4ef4-adb5-0494fdd95c86.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a99f1484-eaa1-4ef4-adb5-0494fdd95c86.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Southville,,51.44281,-2.61171,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Game console: Xbox 360"", ""Oven"", ""Books and reading material"", ""Dining table"", ""Dishwasher"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Bed linens"", ""Hair dryer"", ""Kitchen"", ""43 inch HDTV with DVD player"", ""Gas stove"", ""Clothing storage: closet and dresser"", ""Refrigerator"", ""Washer"", ""Drying rack for clothing"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Iron"", ""Lockbox"", ""Bathtub"", ""Toaster"", ""Cooking basics"", ""First aid kit"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Hangers"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware"", ""Microwave""]",$90.00,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,,t,16,46,76,256,2024-09-23,18,14,2,2023-07-28,2024-09-21,4.89,4.88,4.94,4.65,4.82,5.0,4.88,,f,1,1,0,0,1.27
1790,933856585975154731,https://www.airbnb.com/rooms/933856585975154731,20240923134023,2024-09-23,city scrape,3-Bed Townhouse in Bristol's Bohemian Heart,"This ideally situated Georgian townhouse with three double bedrooms was once home to Archibald Leach (Cary Grant)!<br />It's a lively but surprisingly tranquil spot despite its centrality, and has a peaceful private garden for outdoor dining or relaxing at home.<br />Conveniently located to access all major parts of the city, whether you've come for music, theatre, museums, the amazing food and drink culture, city festivals, university, visiting relatives, or any number of other things Bristol offers.","Montpelier is one of the most vibrant parts of Bristol to stay in. There is incredible street art at every turn, and countless things to see, do, and listen to within a few steps from the front door, including a lovely array of local shops, eateries, bars and clubs along nearby Stokes Croft and Gloucester Road. It's close to much of the University of Bristol campus, and has several green spaces nearby despite being so close to the centre - my personal favourites being St Andrew's Park and Castle Park. The street can be lively, which can sometimes mean some noise, but for the most part is fairly tranquil. Local events like St Paul's Carnival and Picton Street Christmas Fayre are very nearby. There's a great music scene in Bristol, with something for every taste, and I'd say similar about the food culture!<br />Feel free to ask if you have questions about any of the above.",https://a0.muscache.com/pictures/04d55ae1-a2f2-4f2a-a28d-489044d319f0.jpg,146512564,https://www.airbnb.com/users/show/146512564,Tim,2017-08-17,"England, United Kingdom","I'm easy-going and I like to keep it simple. I'm a musician, counsellor and CELTA (English) teacher by trade. I love music, nature, food and drink, games/sports/anything playful, and diving deep/connecting with people. 
I'm really passionate about Bristol, especially the food, music and history, and I try to fill my life (and those of people around me I hope!) with as much laughter, connection and creativity as possible.",within a day,86%,83%,f,https://a0.muscache.com/im/pictures/user/User-146512564/original/37a6ac6a-3ff7-4463-9b5c-d9b8b7411163.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-146512564/original/37a6ac6a-3ff7-4463-9b5c-d9b8b7411163.jpeg?aki_policy=profile_x_medium,,1,4,"['email', 'phone']",t,t,Neighborhood highlights,Ashley,,51.46602,-2.58911,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Cleaning available during stay"", ""Books and reading material"", ""Dining table"", ""Dishwasher"", ""Portable fans"", ""Stove"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Bed linens"", ""Portable heater"", ""Kitchen"", ""Pets allowed"", ""Conditioner"", ""Clothing storage: closet and dresser"", ""Outdoor furniture"", ""Refrigerator"", ""Washer"", ""TV"", ""Drying rack for clothing"", ""Shower gel"", ""Smoke alarm"", ""Body soap"", ""Piano"", ""Iron"", ""Private backyard"", ""Paid street parking off premises"", ""Bathtub"", ""Toaster"", ""Cooking basics"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Host greets you"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Long term stays allowed"", ""Central heating"", ""Cleaning products"", ""Baking sheet"", ""Stainless steel oven"", ""Hangers"", ""Free dryer \u2013 In building"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware"", ""Microwave""]",$150.00,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,0,30,60,150,2024-09-23,12,10,1,2023-09-04,2024-08-26,4.92,5.0,5.0,5.0,5.0,4.92,4.92,,f,1,1,0,0,0.93
1805,938879777600346907,https://www.airbnb.com/rooms/938879777600346907,20240923134023,2024-09-23,city scrape,Central Georgian Loft Apartment,"Recently renovated top floor flat with exposed beams and  lots of character.<br />Light and airy open plan living and kitchen area with everything you need for a comfortable city break. <br /><br />Nestled on Brandon Hill a beautiful city centre nature reserve that has one the best views of the city. Cathedral, harbourside and park Street right on the door step, 10 min walk to Clifton Village.<br /><br />bedroom 1 - king size futon company bed  bedroom 2 - super comfy double sofa bed  with a memory foam mattress.",,https://a0.muscache.com/pictures/miso/Hosting-938879777600346907/original/caa52ece-728c-4d72-8d31-566c633048b8.jpeg,5364619,https://www.airbnb.com/users/show/5364619,Lydia,2013-03-07,"Bristol, United Kingdom","I've recently and lovingly rennovated my apartment and look forward to welcoming guests to stay in it

For travelling I use Airbnb for my trips whenever I can, from  far flung holidays to UK getaway, I'm always respectful of the space I'm staying in. X",within a day,80%,47%,f,https://a0.muscache.com/im/users/5364619/profile_pic/1433188319/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5364619/profile_pic/1433188319/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Hotwells & Harbourside,,51.4529,-2.60355,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Kitchen"", ""Central heating"", ""Smoke alarm"", ""Refrigerator"", ""Washer"", ""TV"", ""Cooking basics"", ""Wifi"", ""Essentials"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hair dryer""]",$120.00,2,60,2.0,2.0,60.0,60.0,2.0,60.0,,t,5,35,65,245,2024-09-23,19,14,1,2023-08-15,2024-09-12,4.84,4.84,4.74,4.89,5.0,4.89,4.63,,f,1,1,0,0,1.4
1812,942035205553367319,https://www.airbnb.com/rooms/942035205553367319,20240923134023,2024-09-23,city scrape,1 bed flat with courtyard garden,"Welcome to your urban oasis! This stylish and inviting 1-bedroom flat is located just a stone's throw from the vibrant city centre and trendy North St, offering the perfect blend of convenience and tranquility.<br /><br />Quiet courtyard garden with open plan kitchen, diner and lounge.  Bathroom with shower and large double bedroom.<br /><br />Whether you're a solo traveler, a couple on a romantic getaway, or a business professional this charming 1-bedroom flat is the ideal choice for your city adventure.",,https://a0.muscache.com/pictures/miso/Hosting-942035205553367319/original/2ef87153-8caf-4988-8824-48c94e47efb6.jpeg,527410304,https://www.airbnb.com/users/show/527410304,Jacqui,2023-07-23,"Bristol, United Kingdom",,within a day,100%,25%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,f,,Southville,,51.4433964,-2.6036782,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Washer"", ""TV"", ""Wifi"", ""Outdoor dining area"", ""Host greets you"", ""Carbon monoxide alarm"", ""Smoke alarm""]",$80.00,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,t,1,1,2,172,2024-09-23,1,0,0,2023-08-13,2023-08-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.07
1864,964507249090351537,https://www.airbnb.com/rooms/964507249090351537,20240923134023,2024-09-23,city scrape,Family Home with fabulous views,Ours is a well-loved family home with four bedrooms and two living areas both with open fires. The spacious kitchen-diner opens onto a west-facing terrace leading to a mature garden which overlooks Purdown and the Frome Valley. Bristol City Centre is 2 miles away and accessed by regular buses (48 and 49) which stop on the main Fishponds Road. The Bristol to Bath cycle path is close by and you can get to the centre in 15 minutes.,"Ours is a quiet, residential street in an East Bristol neighbourhood. Fishponds itself offers a number of eateries, both independent and chain. There is also a selection of licenced premises close by, including the Star where you can hear see some great live music most nights. There is a range of popular supermarkets within walking distance of the house as well as plenty of independent stores selling produce from around the world. On St Marks Road in Easton, you can not only access the local train station, but you can also find a number of recommended restaurants and cafes and as well as the infamous Sweet Mart.",https://a0.muscache.com/pictures/miso/Hosting-964507249090351537/original/c2355d5f-dc6a-477f-b799-8fca83b3f022.jpeg,63533473,https://www.airbnb.com/users/show/63533473,Denise,2016-03-18,,,within a day,50%,23%,f,https://a0.muscache.com/im/pictures/user/User-63533473/original/1da9abb4-18f5-434f-8fc6-d94da141be76.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-63533473/original/1da9abb4-18f5-434f-8fc6-d94da141be76.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Eastville,,51.4758,-2.54519,Entire home,Entire home/apt,6,1.5,1.5 baths,4.0,4.0,"[""Books and reading material"", ""Private patio or balcony"", ""Dining table"", ""Dishwasher"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Indoor fireplace"", ""Bed linens"", ""Hair dryer"", ""Kitchen"", ""Double oven"", ""36 inch TV"", ""Refrigerator"", ""Drying rack for clothing"", ""Blender"", ""Free washer \u2013 In unit"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Iron"", ""Coffee maker: espresso machine, french press"", ""Lockbox"", ""Bathtub"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Bidet"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Central heating"", ""Stainless steel gas stove"", ""Cleaning products"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Fireplace guards"", ""Private backyard \u2013 Fully fenced"", ""Wifi"", ""Essentials"", ""Board games"", ""Dishes and silverware"", ""Microwave""]",$175.00,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,4,30,58,235,2024-09-23,4,4,0,2023-10-09,2023-10-29,5.0,5.0,5.0,5.0,4.75,5.0,4.75,,f,1,1,0,0,0.34
1865,964537174224387880,https://www.airbnb.com/rooms/964537174224387880,20240923134023,2024-09-23,city scrape,Newly Renovated 2 Bed Home on Windmill Hill,"Situated in the heart of Windmill Hill in South Bristol, this is where we call home. The house is on a quiet residential street, a stones throw away from Victoria Park, North Street and Wapping Wharf. We live here with our dog who loves daily walks in the park, and at Ashton Court and Leigh Woods on the weekend. The open kitchen / dining room space is the perfect for long dinners. If you’d prefer a cosy night on the sofa, we have a large TV with Sky, Netflix, Amazon and Disney.","1 min walk to Victoria Park, a perfect place for a (hilly!) run or dog walk. <br />5 min walk to Victoria Park Pub, our lovely local. <br />10 min walk to North Street, the heart of Bedminster with plenty bars and restaurants. <br />20 min walk to Wapping Wharf and the Harbourside, an area full of amazing restaurants.<br /><br />2 min walk to Bedminster train station. <br />20 min walk to Bristol Temple Meads station.",https://a0.muscache.com/pictures/hosting/Hosting-964537174224387880/original/0e65f854-5605-4dd3-b5b6-0425eff799f2.jpeg,21079337,https://www.airbnb.com/users/show/21079337,Thea,2014-09-08,"Bristol, United Kingdom",I love exploring the world and getting tips from locals! Especially the best restaurants in town.,within a day,100%,85%,t,https://a0.muscache.com/im/users/21079337/profile_pic/1410445747/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/21079337/profile_pic/1410445747/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Windmill Hill,,51.4398069952597,-2.592594064772129,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Books and reading material"", ""Induction stove"", ""Private patio or balcony"", ""Dining table"", ""Dishwasher"", ""Portable fans"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Indoor fireplace"", ""Bed linens"", ""Pets allowed"", ""Kitchen"", ""Double oven"", ""Outdoor furniture"", ""Refrigerator"", ""TV"", ""Blender"", ""Smoke alarm"", ""Iron"", ""Lockbox"", ""Bathtub"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Outdoor dining area"", ""City skyline view"", ""Private entrance"", ""JBL Bluetooth sound system"", ""Coffee"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Hangers"", ""Private backyard \u2013 Fully fenced"", ""Coffee maker: espresso machine"", ""Wifi"", ""Essentials"", ""Board games"", ""Dishes and silverware"", ""Microwave""]",$140.00,2,21,2.0,2.0,21.0,21.0,2.0,21.0,,t,0,0,0,22,2024-09-23,11,9,1,2023-09-10,2024-08-26,4.91,5.0,4.82,5.0,5.0,4.82,5.0,,f,1,1,0,0,0.87
1867,965170005575709631,https://www.airbnb.com/rooms/965170005575709631,20240923134023,2024-09-23,city scrape,"Lovely, bright, quiet flat near Gloucester Rd","A lovely bright and airy flat just 2 mins walk from the buzz, cafes, restaurants and shops on Gloucester Road, 10 mins walk to Stokes Croft, 20 mins walk to central Bristol. One double bedroom with double bed. Shared lounge and TV with Sky Sports, BT Sport, Amazon Prime, and Netflix. Kitchen with fridge, cooker, etc. Shared bathroom with bath and shower. Right next to St Andrew's Park, and cracking views out over Bristol. I also have a lovely, friendly dog :)",,https://a0.muscache.com/pictures/miso/Hosting-965170005575709631/original/efa09d5f-56f8-47aa-b28c-fb320ac7077f.jpeg,43063662,https://www.airbnb.com/users/show/43063662,Brendan,2015-09-01,"Bristol, United Kingdom",,within a day,87%,40%,f,https://a0.muscache.com/im/pictures/user/ef08d5df-6471-4c97-a4d5-7e5c0df2b662.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ef08d5df-6471-4c97-a4d5-7e5c0df2b662.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Ashley,,51.47116,-2.58976,Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Hot water"", ""Bed linens"", ""Pets allowed"", ""Kitchen"", ""Washer"", ""TV"", ""Drying rack for clothing"", ""Shower gel"", ""Body soap"", ""Iron"", ""Lockbox"", ""Cooking basics"", ""Dedicated workspace"", ""Clothing storage"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Hangers"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware""]",$60.00,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,25,55,85,265,2024-09-23,42,40,4,2023-09-12,2024-09-08,4.98,5.0,4.67,4.98,4.9,5.0,4.88,,f,2,1,1,0,3.33
1876,968927041836176084,https://www.airbnb.com/rooms/968927041836176084,20240923134023,2024-09-23,city scrape,Habitación acogedora,"Very quiet family house with a nice garden and cozy living room, I work but I'm always on the lookout for the  guest.",,https://a0.muscache.com/pictures/hosting/Hosting-968927041836176084/original/1b8b6860-2822-4be8-ad16-9587a1d44126.jpeg,142568583,https://www.airbnb.com/users/show/142568583,Úrsula,2017-07-26,"Bristol, United Kingdom",,within a day,83%,65%,f,https://a0.muscache.com/im/pictures/user/c136126e-cfb1-41e1-b27b-ec257610f392.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c136126e-cfb1-41e1-b27b-ec257610f392.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Eastville,,51.4684,-2.54206,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Smoke alarm"", ""Washer"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Kitchen""]",$30.00,3,30,3.0,3.0,30.0,30.0,3.0,30.0,,t,16,46,76,76,2024-09-23,10,9,0,2023-09-03,2024-08-23,5.0,4.8,5.0,5.0,4.8,4.8,5.0,,f,1,0,1,0,0.78
1894,980247106391324089,https://www.airbnb.com/rooms/980247106391324089,20240923134023,2024-09-23,previous scrape,Lovely flat near Gloucester Rd,"A lovely bright and airy flat just 2 mins walk from the buzz, cafes, restaurants and shops on Gloucester Road, 10 mins walk to Stokes Croft, 20 mins walk to central Bristol. One double bedroom with double bed, lounge and TV with Sky Sports, BT Sport, Amazon Prime, and Netflix. Kitchen with fridge, cooker, etc. Bath and shower. Right next to St Andrew's Park, and cracking views out over Bristol :)",,https://a0.muscache.com/pictures/miso/Hosting-965170005575709631/original/efa09d5f-56f8-47aa-b28c-fb320ac7077f.jpeg,43063662,https://www.airbnb.com/users/show/43063662,Brendan,2015-09-01,"Bristol, United Kingdom",,within a day,87%,40%,f,https://a0.muscache.com/im/pictures/user/ef08d5df-6471-4c97-a4d5-7e5c0df2b662.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ef08d5df-6471-4c97-a4d5-7e5c0df2b662.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Ashley,,51.47141,-2.59073,Entire rental unit,Entire home/apt,2,,0 baths,1.0,,"[""Hot water"", ""Bed linens"", ""Pets allowed"", ""Kitchen"", ""Washer"", ""TV"", ""Shower gel"", ""Lockbox"", ""Bathtub"", ""Cooking basics"", ""Dedicated workspace"", ""Clothing storage"", ""Central heating"", ""Self check-in"", ""Cleaning products"", ""Hangers"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,,t,8,15,45,225,2024-09-23,9,9,0,2023-10-04,2024-08-18,4.33,4.11,4.0,4.89,4.78,4.56,4.22,,f,2,1,1,0,0.76
1912,990418994613909450,https://www.airbnb.com/rooms/990418994613909450,20240923134023,2024-09-23,previous scrape,King Room in Charming Spacious Bohemian Home,"Welcome to our stylish bohemian home on a tranquil street near Gloucester Road, 30 min by bus from the city center. Enjoy urban convenience and serene comfort with top pubs, shops, and amenities nearby.<br /><br />The king room features memory foam mattresses and feather bedding. The large garden includes outdoor seating and a firepit. Driveway for off-street parking. Share with a relaxed, eco-friendly couple—one is an artist, the other an MSc student. A peaceful retreat with city life at your doorstep.",,https://a0.muscache.com/pictures/miso/Hosting-990418994613909450/original/9830ac41-9058-4354-9a55-40934d8e0e22.jpeg,59852433,https://www.airbnb.com/users/show/59852433,Alice,2016-02-22,"Bristol, United Kingdom",,within a day,100%,50%,f,https://a0.muscache.com/im/pictures/user/c19d4999-8eea-4b6e-9007-82a3c4e0eacc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c19d4999-8eea-4b6e-9007-82a3c4e0eacc.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Bishopston & Ashley Down,,51.4820033,-2.5803577,Private room in home,Private room,1,,1 bath,,,"[""Fire pit"", ""Kitchen"", ""Free parking on premises"", ""Washer"", ""Host greets you"", ""Wifi"", ""First aid kit"", ""Fire extinguisher"", ""Smoke alarm""]",,1,5,1.0,1.0,5.0,5.0,1.0,5.0,,t,0,0,0,0,2024-09-23,1,1,0,2023-10-15,2023-10-15,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,f,2,1,1,0,0.09
1934,1004178706327571634,https://www.airbnb.com/rooms/1004178706327571634,20240923134023,2024-09-23,city scrape,Bright and spacious mezzanine in Bedminster,"Unique, bright and spacious one-bedroom mezzanine flat on West St., within walking distance of Bedminster's stylish North St, the harbourside and the centre.","Enjoy delicious pizza and cannoli at Zena's or fish and chips at Argus Fish Bar, rummage through the vintage merchandise in the local vintage store, Dear Old Thing or have a Friday evening pint at The Jolly Colliers (and/or a spot of Karaoke?!) <br /><br />The fashionable North Street is within half a mile away as well as the Tobacco Factory venue that hosts concerts and plays. The city centre provides plenty of entertainment at the Bristol Hippodrome, the Bristol Old Vic and St George's concert hall, as well as plenty of cinemas and concert venues, whilst Ashton Gate stadium is within easy walking distance.",https://a0.muscache.com/pictures/miso/Hosting-1004178706327571634/original/1df87b8d-01c3-4850-a4b8-bacc653ec1c9.jpeg,5397192,https://www.airbnb.com/users/show/5397192,Susan,2013-03-10,"Bristol, United Kingdom",UK,within a day,100%,44%,f,https://a0.muscache.com/im/pictures/user/User-5397192/original/c91b0722-6f15-43ae-bb60-016ae0ab1b45.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-5397192/original/c91b0722-6f15-43ae-bb60-016ae0ab1b45.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Bedminster,,51.43723,-2.60426,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Private patio or balcony"", ""Dining table"", ""Laundromat nearby"", ""Dishwasher"", ""Portable fans"", ""Freezer"", ""Hot water kettle"", ""Hot water"", ""Wine glasses"", ""Coffee maker"", ""Bed linens"", ""Hair dryer"", ""Kitchen"", ""Conditioner"", ""Refrigerator"", ""Washer"", ""Drying rack for clothing"", ""Heating - split type ductless system"", ""Blender"", ""Shower gel"", ""Mini fridge"", ""Smoke alarm"", ""Body soap"", ""Iron"", ""Lockbox"", ""Free street parking"", ""Toaster"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""City skyline view"", ""Lamona electric stove"", ""Dedicated workspace"", ""Coffee"", ""Clothing storage"", ""Free parking on premises"", ""Cleaning products"", ""Self check-in"", ""Baking sheet"", ""Hangers"", ""Wifi"", ""Essentials"", ""Shampoo"", ""Dishes and silverware"", ""43 inch HDTV with Netflix, premium cable"", ""Microwave""]",$88.00,5,7,5.0,5.0,7.0,7.0,5.0,7.0,,t,17,47,77,77,2024-09-23,2,2,0,2023-11-27,2024-05-26,5.0,5.0,5.0,4.5,5.0,5.0,5.0,,f,1,1,0,0,0.2
